Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
30,1,,,15609,Kathleen Mccarthy; Rachel Anderson,,Latin,1,003,Administrative Code,Administrative Code,Incomplete,Elementary Latin
30,1,,,16024,Terrance Regier,,Cognitive Science,98,001,Administrative Code,Administrative Code,Incomplete,Directed Group Stdy
30,1,,,16415,Donnett Flash,,College Writing Programs,R1A,002,Administrative Code,Administrative Code,Incomplete,College Writing 1a
30,2,,,16445,Margi Wald,,College Writing Programs,R1A,012,Administrative Code,Administrative Code,Incomplete,College Writing 1a
30,1,,,16487,Teri Crisp,,College Writing Programs,R1A,026,Administrative Code,Administrative Code,Incomplete,College Writing 1a
30,1,,,16520,Catherine Oakes,,College Writing Programs,R4B,002,Administrative Code,Administrative Code,Incomplete,"Read,Comp,Research"
30,2,,,16538,Stephen Tollefson,,College Writing Programs,R4B,008,Administrative Code,Administrative Code,Incomplete,"Read,Comp,Research"
30,1,,,16544,Jonathan Lang,,College Writing Programs,R4B,010,Administrative Code,Administrative Code,Incomplete,"Read,Comp,Research"
30,1,,,16625,Catherine Oakes,,College Writing Programs,199,002,Administrative Code,Administrative Code,Incomplete,Superv Indep Study
30,1,,,17356,Harsha Ram,,Comparative Literature,190,002,Administrative Code,Administrative Code,Incomplete,Senior Seminar
30,1,,,17359,Sophie Volpp,,Comparative Literature,H195,001,Administrative Code,Administrative Code,Incomplete,Honors Course
30,2,,,17401,Niklaus Largier,,Comparative Literature,212,001,Administrative Code,Administrative Code,Incomplete,Stu Medieval Lit
30,1,,,17404,Robert Kaufman,,Comparative Literature,C221,001,Administrative Code,Administrative Code,Incomplete,Aesthetics/Critique
30,1,,,18606,Gillian Hart,,Development Studies,C100,001,Administrative Code,Administrative Code,Incomplete,His Dev/Underdev
30,1,,,18633,Gillian Hart,,Development Studies,150,001,Administrative Code,Administrative Code,Incomplete,Adv Study Dev Study
30,1,,,19033,Bonnye Ingram,,Earth & Planetary Science,C100,001,Administrative Code,Administrative Code,Incomplete,Comm Ocean Science
30,1,,,19060,Steven Pride,,Earth & Planetary Science,104,001,Administrative Code,Administrative Code,Incomplete,Math Meth Geophys
30,2,,,19063,Roland Burgmann,,Earth & Planetary Science,116,001,Administrative Code,Administrative Code,Incomplete,Structural Geology
30,1,,,19069,Hans Wenk,,Earth & Planetary Science,119,001,Administrative Code,Administrative Code,Incomplete,Geologic Field Stud
30,3,,,19081,Bonnye Ingram,,Earth & Planetary Science,150,001,Administrative Code,Administrative Code,Incomplete,Case Stdy-Earth Sys
30,1,,,19087,Kristie Boering,,Earth & Planetary Science,C182,001,Administrative Code,Administrative Code,Incomplete,Atmos Chem Phys Lab
30,3,,,20861,Mark Csikszentmihalyi,,Chinese,220,001,Administrative Code,Administrative Code,Incomplete,Anc Chinese Texts
30,2,,,20870,Paula Varsano,,Chinese,234,001,Administrative Code,Administrative Code,Incomplete,Civ Medieval China
30,1,,,21128,Patrick Noonan,,Japanese,185,001,Administrative Code,Administrative Code,Incomplete,Intro Japan Cinema
30,1,,,21975,Jinsoo An,,Korean,186,001,Administrative Code,Administrative Code,Incomplete,Intro Korean Cinema
30,3,,,22303,Enrico Moretti,,Economics,1,001,Administrative Code,Administrative Code,Incomplete,Intro To Economics
30,5,,,22411,Calanit Kamala,,Economics,100A,001,Administrative Code,Administrative Code,Incomplete,Micro Analysis
30,1,,,22495,Konrad Menzel,,Economics,101A,001,Administrative Code,Administrative Code,Incomplete,Econ Theory--Micro
30,1,,,22528,Martha Olney,,Economics,113,001,Administrative Code,Administrative Code,Incomplete,Amer Econ History
30,1,,,22564,Joseph Farrell,,Economics,123,001,Administrative Code,Administrative Code,Incomplete,Govt Reg Industry
30,5,,,22630,Bart Hobijn,,Economics,140,001,Administrative Code,Administrative Code,Incomplete,Econometrics
30,4,,,22684,David Roland-Holst,,Economics,162,001,Administrative Code,Administrative Code,Incomplete,Chinese Economy
30,1,,,22747,Barry Eichengreen,,Economics,191,001,Administrative Code,Administrative Code,Incomplete,Topic Econ Research
30,1,,,22840,Glenn Woroch,,Economics,H195B,029,Administrative Code,Administrative Code,Incomplete,Sr Honors Thesis
30,1,,,22945,Edward Miguel,,Economics,199,006,Administrative Code,Administrative Code,Incomplete,Superv Indep Study
30,1,,,22990,Barry Eichengreen; Jan Devries,,Economics,210A,001,Administrative Code,Administrative Code,Incomplete,Intro Econ History
30,2,,,22996,Barry Eichengreen,,Economics,211,001,Administrative Code,Administrative Code,Incomplete,Econ Hist Sem
30,1,,,23104,Michael Jansson,,Economics,298,005,Administrative Code,Administrative Code,Incomplete,Dir Group Study
30,1,,,27964,Oliver Arnold,,English,45A,002,Administrative Code,Administrative Code,Incomplete,Lit In English
30,1,,,27976,Ian Duncan,,English,45B,001,Administrative Code,Administrative Code,Incomplete,Lit In English
30,2,,,28000,Steven Lee,,English,45C,001,Administrative Code,Administrative Code,Incomplete,Lit In English
30,2,,,28108,David Landreth,,English,117B,001,Administrative Code,Administrative Code,Incomplete,Shakespeare
30,1,,,28126,Joanna Picciotto,,English,119,001,Administrative Code,Administrative Code,Incomplete,Lit Rest & Ear 18 C
30,1,,,28135,Joseph Jordan,,English,122,001,Administrative Code,Administrative Code,Incomplete,Victorian Period
30,2,,,28141,Justin Eichenlaub,,English,125B,001,Administrative Code,Administrative Code,Incomplete,English Novel
30,1,,,28144,Donna Jones,,English,125D,001,Administrative Code,Administrative Code,Incomplete,20th Century Novel
30,1,,,28147,Charles Altieri,,English,127,001,Administrative Code,Administrative Code,Incomplete,Modern Poetry
30,1,,,28150,Donald Mcquade,,English,130B,001,Administrative Code,Administrative Code,Incomplete,Amer Lit: 1800-1865
30,2,,,28159,Nadia Ellis Russell,,English,133T,001,Administrative Code,Administrative Code,Incomplete,Topics Af Am
30,1,,,28162,Bryan Wagner,,English,135AC,001,Administrative Code,Administrative Code,Incomplete,Lit Amer Cultures
30,2,,,28204,Justin Eichenlaub,,English,166,003,Administrative Code,Administrative Code,Incomplete,Special Topics
30,1,,,28207,Joseph Ring,,English,166,004,Administrative Code,Administrative Code,Incomplete,Special Topics
30,2,,,28216,Georgina Kleege,,English,180A,001,Administrative Code,Administrative Code,Incomplete,Autobiography
30,1,,,28228,Mitchell Breitwieser,,English,190,001,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,1,,,28243,Megan Pugh,,English,190,007,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,2,,,28252,Elizabeth Abel,,English,190,010,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,3,,,28258,Robert Hirst,,English,190,012,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,1,,,28264,Zachary Gordon,,English,190,014,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,2,,,28267,George Starr,,English,190,015,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,3,,,28270,Julia Bader,,English,190,016,Administrative Code,Administrative Code,Incomplete,Research Seminar
30,1,,,28276,Eric Falci,,English,H195B,001,Administrative Code,Administrative Code,Incomplete,Honors Course
30,1,,,28333,Eric Falci,,English,198,018,Administrative Code,Administrative Code,Incomplete,Directed Group Stdy
30,2,,,28363,Julia Bader,,English,199,006,Administrative Code,Administrative Code,Incomplete,Superv Indep Study
30,1,,,28405,Genaro Padilla,,English,199,020,Administrative Code,Administrative Code,Incomplete,Superv Indep Study
30,1,,,28441,Steven Goldsmith,,English,203,002,Administrative Code,Administrative Code,Incomplete,Graduate Readings
30,4,,,28447,Oliver Arnold,,English,217,001,Administrative Code,Administrative Code,Incomplete,Shakespeare
30,1,,,28453,Catherine Flynn,,English,246K,001,Administrative Code,Administrative Code,Incomplete,Grad Pro-Seminars
30,2,,,28456,Elizabeth Abel,,English,250,001,Administrative Code,Administrative Code,Incomplete,Research Seminars
30,1,,,28459,Jeffrey Knapp,,English,250,002,Administrative Code,Administrative Code,Incomplete,Research Seminars
30,1,,,28570,Elisa Tamarkin,,English,298,037,Administrative Code,Administrative Code,Incomplete,Special Studies
30,1,,,28606,Dorothy Hale,,English,299,002,Administrative Code,Administrative Code,Incomplete,Special Study
30,1,,,30839,Carrie Cizauskas; Kurt Spreyer; Rachael Marzion,,Environmental Sciences,196B,001,Administrative Code,Administrative Code,Incomplete,Sen Res Sem Env Sci
30,1,,,30842,Anne Murray; Carrie Cizauskas; Patina Mendez,,Environmental Sciences,196B,002,Administrative Code,Administrative Code,Incomplete,Sen Res Sem Env Sci
